x,y,value
297,1,local
297,2,misc
297,3,local
297,4,summary
297,5,news
297,6,on-air
297,7,front-page
297,8,health
297,9,misc
297,10,local
297,11,front-page
297,12,summary
297,13,business
297,14,summary
297,15,tech
297,16,summary
297,17,front-page
297,18,news
297,19,summary
297,20,news
297,21,summary
297,22,local
297,23,business
297,24,local
298,0,front-page
298,1,business
298,2,local
298,3,front-page
298,4,local
298,5,front-page
298,6,tech
298,7,business
298,8,front-page
298,9,local
298,10,front-page
298,11,local
298,12,tech
298,13,local
298,14,front-page
298,15,misc
298,16,local
299,0,front-page
299,1,news
299,2,misc
299,3,local
299,4,business
299,5,front-page
299,6,on-air
299,7,misc
299,8,local
299,9,misc
299,10,local
299,11,opinion
299,12,on-air
300,0,front-page
300,1,living
300,2,on-air
300,3,front-page
300,4,living
300,5,front-page
300,6,living
300,7,front-page
300,8,tech
300,9,health
300,10,front-page
300,11,travel
300,12,business
300,13,news
300,14,living
300,15,front-page
301,0,front-page
301,1,living
301,2,misc
301,3,local
301,4,tech
301,5,front-page
301,6,misc
301,7,local
301,8,news
302,0,business
302,1,misc
302,2,local
302,3,misc
302,4,local
302,5,front-page
302,6,on-air
302,7,front-page
302,8,on-air
302,9,front-page
303,0,front-page
303,1,local
303,2,living
303,3,travel
303,4,living
303,5,travel
303,6,living
303,7,local
303,8,on-air
304,0,news
304,1,on-air
304,2,news
304,3,on-air
304,4,misc
304,5,sports
304,6,front-page
304,7,news
304,8,on-air
304,9,misc
304,10,sports
304,11,news
305,0,front-page
305,1,tech
305,2,living
305,3,news
305,4,front-page
305,5,news
305,6,front-page
305,7,business
305,8,news
306,0,front-page
306,1,business
306,2,weather
306,3,business
306,4,weather
306,5,sports
306,6,misc
306,7,front-page
306,8,misc
306,9,front-page
307,0,msn-sports
307,1,front-page
307,2,msn-sports
307,3,front-page
307,4,msn-sports
307,5,front-page
307,6,msn-sports
307,7,front-page
307,8,msn-sports
307,9,front-page
307,10,msn-sports
308,0,front-page
308,1,health
308,2,on-air
308,3,opinion
308,4,news
308,5,living
308,6,misc
308,7,local
308,8,front-page
308,9,on-air
308,10,front-page
308,11,sports
308,12,front-page
308,13,on-air
308,14,living
308,15,local
308,16,living
308,17,front-page
308,18,on-air
308,19,front-page
308,20,on-air
308,21,health
309,0,on-air
309,1,news
309,2,business
309,3,misc
309,4,local
309,5,on-air
309,6,news
309,7,front-page
309,8,news
310,0,front-page
310,1,misc
310,2,front-page
310,3,sports
310,4,front-page
310,5,news
310,6,local
310,7,misc
310,8,local
311,0,health
311,1,on-air
311,2,misc
311,3,health
311,4,living
311,5,on-air
311,6,news
311,7,front-page
311,8,news
311,9,health
312,0,front-page
312,1,on-air
312,2,weather
312,3,health
312,4,front-page
312,5,on-air
312,6,news
312,7,on-air
312,8,misc
312,9,on-air
312,10,misc
312,11,front-page
312,12,misc
312,13,local
312,14,front-page
312,15,news
312,16,local
312,17,front-page
313,0,front-page
313,1,news
313,2,travel
313,3,news
313,4,on-air
313,5,front-page
313,6,living
313,7,news
313,8,on-air
313,9,news
313,10,front-page
314,0,business
314,1,misc
314,2,local
314,3,misc
314,4,local
314,5,business
314,6,msn-news
314,7,front-page
314,8,on-air
314,9,front-page
314,10,msn-news
314,11,weather
315,0,front-page
315,1,business
315,2,sports
315,3,misc
315,4,sports
315,5,misc
315,6,sports
315,7,front-page
315,8,travel
315,9,news
315,10,front-page
315,11,local
315,12,front-page
315,13,sports
315,14,misc
315,15,sports
315,16,on-air
315,17,front-page
316,0,on-air
316,1,front-page
316,2,business
316,3,health
316,4,news
316,5,sports
316,6,misc
316,7,tech
316,8,on-air
316,9,opinion
316,10,living
316,11,on-air
316,12,business
316,13,front-page
316,14,news
316,15,misc
316,16,business
316,17,tech
316,18,health
316,19,living
316,20,sports
316,21,on-air
316,22,opinion
316,23,weather
316,24,news
316,25,front-page
316,26,misc
316,27,summary
316,28,business
316,29,news
316,30,sports
316,31,summary
316,32,health
316,33,living
316,34,opinion
316,35,tech
316,36,weather
316,37,opinion
316,38,on-air
316,39,news
316,40,front-page
316,41,news
316,42,summary
316,43,on-air
317,0,front-page
317,1,living
317,2,front-page
317,3,local
317,4,news
317,5,local
317,6,news
317,7,misc
317,8,news
318,0,msn-sports
318,1,front-page
318,2,misc
318,3,local
318,4,weather
318,5,misc
318,6,local
318,7,summary
318,8,local
318,9,summary
318,10,weather
318,11,misc
318,12,local
318,13,misc
318,14,summary
319,0,msn-news
319,1,front-page
319,2,misc
319,3,news
319,4,misc
319,5,local
319,6,misc
319,7,local
319,8,on-air
319,9,front-page
319,10,summary
319,11,news
319,12,weather
320,0,summary
320,1,front-page
320,2,news
320,3,front-page
320,4,news
320,5,front-page
320,6,news
320,7,front-page
320,8,news
321,0,front-page
321,1,misc
321,2,front-page
321,3,news
321,4,health
321,5,news
321,6,on-air
321,7,news
321,8,tech
321,9,business
321,10,tech
322,0,front-page
322,1,tech
322,2,front-page
322,3,news
322,4,front-page
322,5,tech
322,6,front-page
322,7,living
322,8,front-page
322,9,news
322,10,front-page
322,11,news
322,12,front-page
323,0,front-page
323,1,tech
323,2,front-page
323,3,news
323,4,front-page
323,5,news
323,6,tech
323,7,front-page
323,8,health
323,9,tech
323,10,front-page
324,0,front-page
324,1,misc
324,2,front-page
324,3,misc
324,4,front-page
324,5,business
324,6,front-page
324,7,health
324,8,local
325,0,front-page
325,1,weather
325,2,news
325,3,health
325,4,news
325,5,front-page
325,6,news
325,7,local
325,8,news
326,0,misc
326,1,news
326,2,front-page
326,3,news
326,4,on-air
326,5,misc
326,6,local
326,7,misc
326,8,local
326,9,health
327,0,front-page
327,1,sports
327,2,front-page
327,3,local
327,4,news
327,5,front-page
327,6,sports
327,7,front-page
327,8,sports
328,0,front-page
328,1,living
328,2,front-page
328,3,local
328,4,front-page
328,5,news
328,6,misc
328,7,local
328,8,front-page
329,0,front-page
329,1,news
329,2,front-page
329,3,tech
329,4,front-page
329,5,tech
329,6,front-page
329,7,tech
329,8,on-air
330,0,on-air
330,1,health
330,2,front-page
330,3,business
330,4,front-page
330,5,misc
330,6,weather
330,7,front-page
330,8,misc
330,9,front-page
331,0,msn-news
331,1,front-page
331,2,sports
331,3,front-page
331,4,living
331,5,front-page
331,6,on-air
331,7,front-page
331,8,on-air
331,9,front-page
331,10,msn-news
331,11,on-air
331,12,msn-news
331,13,front-page
331,14,sports
331,15,front-page
331,16,msn-news
331,17,local
331,18,msn-news
331,19,front-page
331,20,sports
331,21,front-page
331,22,msn-news
332,0,front-page
332,1,tech
332,2,summary
332,3,tech
332,4,summary
332,5,misc
332,6,on-air
332,7,misc
332,8,on-air
332,9,summary
332,10,misc
332,11,on-air
332,12,summary
332,13,health
332,14,business
332,15,summary
332,16,health
332,17,summary
332,18,front-page
332,19,sports
333,0,front-page
333,1,on-air
333,2,front-page
333,3,on-air
333,4,front-page
333,5,on-air
333,6,front-page
333,7,on-air
333,8,front-page
333,9,on-air
333,10,front-page
333,11,on-air
333,12,front-page
333,13,on-air
333,14,front-page
333,15,on-air
333,16,front-page
333,17,on-air
333,18,front-page
333,19,on-air
333,20,front-page
333,21,on-air
333,22,front-page
333,23,on-air
333,24,front-page
333,25,on-air
333,26,front-page
333,27,on-air
333,28,front-page
333,29,on-air
333,30,front-page
333,31,on-air
333,32,front-page
333,33,on-air
333,34,front-page
334,0,front-page
334,1,local
334,2,front-page
334,3,living
334,4,front-page
334,5,living
334,6,front-page
334,7,business
334,8,front-page
335,0,news
335,1,opinion
335,2,news
335,3,sports
335,4,front-page
335,5,sports
335,6,front-page
335,7,news
335,8,health
336,0,front-page
336,1,tech
336,2,business
336,3,front-page
336,4,health
336,5,front-page
336,6,tech
336,7,front-page
336,8,business
337,0,front-page
337,1,health
337,2,front-page
337,3,tech
337,4,front-page
337,5,tech
337,6,front-page
337,7,tech
337,8,front-page
337,9,tech
337,10,front-page
338,0,front-page
338,1,opinion
338,2,on-air
338,3,tech
338,4,front-page
338,5,on-air
338,6,front-page
338,7,opinion
338,8,on-air
338,9,opinion
339,0,front-page
339,1,news
339,2,tech
339,3,health
339,4,business
339,5,front-page
339,6,opinion
339,7,business
339,8,front-page
340,0,front-page
340,1,news
340,2,front-page
340,3,business
340,4,front-page
340,5,news
340,6,front-page
340,7,news
340,8,front-page
340,9,news
340,10,front-page
340,11,news
340,12,front-page
340,13,business
340,14,front-page
340,15,news
340,16,front-page
340,17,news
340,18,front-page
341,0,front-page
341,1,local
341,2,front-page
341,3,local
341,4,misc
341,5,front-page
341,6,news
341,7,front-page
341,8,local
341,9,front-page
341,10,on-air
341,11,front-page
342,0,front-page
342,1,news
342,2,front-page
342,3,health
342,4,front-page
342,5,news
342,6,on-air
342,7,front-page
342,8,news
343,0,front-page
343,1,business
343,2,front-page
343,3,business
343,4,health
343,5,business
343,6,front-page
343,7,health
343,8,on-air
343,9,tech
343,10,front-page
343,11,tech
343,12,on-air
343,13,front-page
344,0,front-page
344,1,sports
344,2,front-page
344,3,business
344,4,front-page
344,5,misc
344,6,front-page
344,7,misc
344,8,front-page
344,9,misc
344,10,front-page
345,0,front-page
345,1,news
345,2,business
345,3,living
345,4,front-page
345,5,news
345,6,business
345,7,news
345,8,business
346,0,front-page
346,1,news
346,2,front-page
346,3,on-air
346,4,misc
346,5,local
346,6,front-page
346,7,on-air
346,8,front-page
346,9,on-air
347,0,business
347,1,msn-news
347,2,front-page
347,3,living
347,4,front-page
347,5,opinion
347,6,front-page
347,7,news
347,8,front-page
347,9,living
347,10,front-page
347,11,local
347,12,front-page
347,13,news
347,14,front-page
347,15,opinion
347,16,front-page
347,17,opinion
347,18,front-page
347,19,opinion
347,20,msn-news
347,21,tech
347,22,front-page
347,23,health
347,24,front-page
348,0,front-page
348,1,misc
348,2,front-page
348,3,misc
348,4,front-page
348,5,misc
348,6,front-page
348,7,misc
348,8,front-page
348,9,business
349,0,front-page
349,1,health
349,2,front-page
349,3,health
349,4,front-page
349,5,living
349,6,travel
349,7,living
349,8,travel
349,9,living
349,10,front-page
350,0,front-page
350,1,weather
350,2,front-page
350,3,weather
350,4,front-page
350,5,weather
350,6,news
350,7,front-page
350,8,weather
350,9,front-page
350,10,misc
350,11,front-page
350,12,misc
350,13,front-page
350,14,misc
350,15,front-page
350,16,misc
350,17,front-page
351,0,living
351,1,front-page
351,2,travel
351,3,front-page
351,4,news
351,5,front-page
351,6,misc
351,7,business
351,8,front-page
351,9,tech
351,10,front-page
351,11,business
351,12,front-page
351,13,living
351,14,front-page
351,15,misc
351,16,front-page
351,17,local
351,18,front-page
352,0,on-air
352,1,tech
352,2,msn-news
352,3,misc
352,4,msn-news
352,5,news
352,6,front-page
352,7,news
352,8,health
353,0,front-page
353,1,living
353,2,front-page
353,3,living
353,4,front-page
353,5,business
353,6,tech
353,7,business
353,8,front-page
353,9,news
354,0,msn-news
354,1,news
354,2,misc
354,3,local
354,4,news
354,5,msn-news
354,6,front-page
354,7,misc
354,8,local
355,0,front-page
355,1,living
355,2,front-page
355,3,business
355,4,front-page
355,5,misc
355,6,local
355,7,misc
355,8,local
356,0,front-page
356,1,news
356,2,opinion
356,3,news
356,4,sports
356,5,msn-news
356,6,news
356,7,front-page
356,8,living
356,9,front-page
357,0,on-air
357,1,front-page
357,2,local
357,3,front-page
357,4,local
357,5,front-page
357,6,local
357,7,front-page
357,8,local
357,9,front-page
357,10,local
357,11,misc
357,12,local
357,13,misc
357,14,front-page
357,15,local
357,16,front-page
357,17,local
357,18,front-page
357,19,local
357,20,front-page
357,21,local
358,0,on-air
358,1,front-page
358,2,weather
358,3,front-page
358,4,weather
358,5,front-page
358,6,weather
358,7,front-page
358,8,weather
358,9,front-page
358,10,weather
358,11,front-page
358,12,weather
358,13,front-page
358,14,weather
358,15,front-page
358,16,weather
358,17,front-page
358,18,weather
358,19,front-page
358,20,weather
359,0,local
359,1,misc
359,2,front-page
359,3,news
359,4,local
359,5,front-page
359,6,misc
359,7,local
359,8,news
359,9,local
359,10,misc
359,11,local
359,12,misc
360,0,front-page
360,1,health
360,2,front-page
360,3,tech
360,4,front-page
360,5,summary
360,6,news
360,7,summary
360,8,living
360,9,summary
360,10,local
360,11,summary
360,12,front-page
361,0,front-page
361,1,news
361,2,front-page
361,3,news
361,4,front-page
361,5,bbs
361,6,front-page
361,7,business
361,8,sports
361,9,front-page
361,10,news
361,11,business
361,12,front-page
361,13,news
361,14,front-page
361,15,news
361,16,on-air
361,17,tech
361,18,news
361,19,business
362,0,on-air
362,1,misc
362,2,on-air
362,3,summary
362,4,misc
362,5,on-air
362,6,misc
362,7,front-page
362,8,on-air
362,9,opinion
363,0,front-page
363,1,living
363,2,sports
363,3,front-page
363,4,sports
363,5,front-page
363,6,news
363,7,front-page
363,8,sports
364,0,front-page
364,1,living
364,2,front-page
364,3,tech
364,4,front-page
364,5,news
364,6,sports
364,7,news
364,8,tech
364,9,news
364,10,tech
364,11,sports
364,12,front-page
365,0,front-page
365,1,living
365,2,news
365,3,local
365,4,misc
365,5,local
365,6,front-page
365,7,misc
365,8,local
366,0,front-page
366,1,misc
366,2,front-page
366,3,misc
366,4,front-page
366,5,misc
366,6,front-page
366,7,misc
366,8,front-page
366,9,misc
366,10,front-page
366,11,misc
366,12,front-page
366,13,news
366,14,tech
366,15,business
367,0,front-page
367,1,sports
367,2,front-page
367,3,local
367,4,misc
367,5,local
367,6,living
367,7,health
367,8,front-page
367,9,sports
368,0,front-page
368,1,news
368,2,front-page
368,3,news
368,4,misc
368,5,local
368,6,misc
368,7,local
368,8,sports
368,9,local
368,10,front-page
368,11,news
368,12,front-page
368,13,news
368,14,front-page
369,0,msn-news
369,1,opinion
369,2,front-page
369,3,local
369,4,front-page
369,5,local
369,6,tech
369,7,msn-news
369,8,news
370,0,front-page
370,1,on-air
370,2,health
370,3,on-air
370,4,health
370,5,on-air
370,6,health
370,7,front-page
370,8,on-air
370,9,health
371,0,front-page
371,1,news
371,2,summary
371,3,health
371,4,front-page
371,5,summary
371,6,health
371,7,tech
371,8,travel
372,0,on-air
372,1,front-page
372,2,on-air
372,3,living
372,4,news
372,5,local
372,6,living
372,7,misc
372,8,local
373,0,news
373,1,front-page
373,2,on-air
373,3,misc
373,4,on-air
373,5,misc
373,6,opinion
373,7,news
373,8,front-page
373,9,on-air
373,10,front-page
373,11,on-air
373,12,misc
374,0,front-page
374,1,misc
374,2,front-page
374,3,misc
374,4,front-page
374,5,misc
374,6,front-page
374,7,misc
374,8,front-page
374,9,local
374,10,business
375,0,front-page
375,1,news
375,2,front-page
375,3,tech
375,4,front-page
375,5,health
375,6,front-page
375,7,news
375,8,front-page
376,0,msn-sports
376,1,sports
376,2,front-page
376,3,sports
376,4,front-page
376,5,sports
376,6,front-page
376,7,sports
376,8,front-page
377,0,front-page
377,1,business
377,2,front-page
377,3,business
377,4,front-page
377,5,tech
377,6,front-page
377,7,business
377,8,front-page
378,0,front-page
378,1,tech
378,2,front-page
378,3,travel
378,4,front-page
378,5,news
378,6,front-page
378,7,on-air
378,8,misc
378,9,news
378,10,front-page
378,11,on-air
378,12,front-page
378,13,on-air
378,14,misc
378,15,front-page
378,16,on-air
378,17,news
378,18,misc
378,19,local
378,20,front-page
378,21,news
378,22,on-air
378,23,news
378,24,local
378,25,front-page
378,26,sports
378,27,front-page
378,28,local
378,29,news
378,30,front-page
378,31,on-air
378,32,front-page
378,33,tech
378,34,living
378,35,misc
378,36,living
378,37,front-page
378,38,news
378,39,opinion
379,0,front-page
379,1,news
379,2,front-page
379,3,news
379,4,business
379,5,front-page
379,6,business
379,7,front-page
379,8,local
379,9,front-page
379,10,summary
379,11,sports
379,12,summary
379,13,front-page
379,14,news
379,15,front-page
380,0,on-air
380,1,front-page
380,2,business
380,3,misc
380,4,local
380,5,health
380,6,tech
380,7,local
380,8,misc
380,9,local
381,0,msn-news
381,1,business
381,2,msn-news
381,3,local
381,4,msn-news
381,5,opinion
381,6,msn-news
381,7,front-page
381,8,news
381,9,front-page
381,10,msn-news
381,11,opinion
381,12,msn-news
381,13,opinion
381,14,msn-news
381,15,front-page
381,16,misc
381,17,front-page
381,18,misc
381,19,front-page
381,20,msn-news
381,21,opinion
382,0,front-page
382,1,news
382,2,front-page
382,3,news
382,4,front-page
382,5,health
382,6,front-page
382,7,news
382,8,front-page
382,9,tech
382,10,front-page
382,11,news
383,0,front-page
383,1,sports
383,2,front-page
383,3,sports
383,4,front-page
383,5,business
383,6,sports
383,7,front-page
383,8,news
383,9,sports
384,0,front-page
384,1,business
384,2,front-page
384,3,business
384,4,front-page
384,5,business
384,6,front-page
384,7,on-air
384,8,misc
385,0,msn-sports
385,1,sports
385,2,msn-sports
385,3,msn-news
385,4,front-page
385,5,living
385,6,front-page
385,7,opinion
385,8,front-page
385,9,msn-news
386,0,front-page
386,1,misc
386,2,front-page
386,3,misc
386,4,local
386,5,misc
386,6,front-page
386,7,weather
386,8,front-page
386,9,misc
386,10,front-page
387,0,front-page
387,1,sports
387,2,front-page
387,3,sports
387,4,front-page
387,5,local
387,6,front-page
387,7,sports
387,8,front-page
387,9,living
387,10,front-page
387,11,sports
388,0,front-page
388,1,business
388,2,front-page
388,3,business
388,4,front-page
388,5,news
388,6,front-page
388,7,news
388,8,front-page
388,9,news
388,10,front-page
388,11,news
388,12,front-page
388,13,news
388,14,front-page
388,15,news
388,16,front-page
388,17,news
388,18,front-page
389,0,front-page
389,1,health
389,2,news
389,3,front-page
389,4,health
389,5,front-page
389,6,on-air
389,7,living
389,8,front-page
389,9,on-air
390,0,msn-news
390,1,local
390,2,sports
390,3,front-page
390,4,news
390,5,front-page
390,6,sports
390,7,local
390,8,msn-news
391,0,msn-news
391,1,front-page
391,2,msn-news
391,3,front-page
391,4,sports
391,5,front-page
391,6,sports
391,7,front-page
391,8,sports
391,9,front-page
391,10,sports
391,11,front-page
392,0,front-page
392,1,sports
392,2,front-page
392,3,business
392,4,tech
392,5,front-page
392,6,business
392,7,front-page
392,8,local
392,9,front-page
392,10,misc
392,11,front-page
392,12,sports
393,0,front-page
393,1,misc
393,2,news
393,3,misc
393,4,news
393,5,front-page
393,6,sports
393,7,front-page
393,8,news
393,9,front-page
394,0,front-page
394,1,business
394,2,front-page
394,3,opinion
394,4,front-page
394,5,local
394,6,front-page
394,7,living
394,8,front-page
394,9,on-air
395,0,tech
395,1,msn-news
395,2,living
395,3,msn-news
395,4,front-page
395,5,sports
395,6,business
395,7,local
395,8,news
395,9,tech
396,0,front-page
396,1,travel
396,2,front-page
396,3,tech
396,4,front-page
396,5,local
396,6,front-page
396,7,sports
396,8,front-page
397,0,front-page
397,1,local
397,2,front-page
397,3,local
397,4,front-page
397,5,news
397,6,front-page
397,7,news
397,8,front-page
397,9,news
397,10,front-page
397,11,sports
397,12,front-page
397,13,sports
397,14,front-page
397,15,sports
397,16,front-page
397,17,sports
397,18,front-page
398,0,sports
398,1,front-page
398,2,travel
398,3,local
398,4,on-air
398,5,local
398,6,business
398,7,sports
398,8,front-page
398,9,news
398,10,sports
398,11,front-page
399,0,front-page
399,1,living
399,2,front-page
399,3,news
399,4,health
399,5,news
399,6,on-air
399,7,news
399,8,local
399,9,news
399,10,front-page
399,11,business
399,12,front-page
399,13,health
399,14,front-page
399,15,tech
399,16,front-page
399,17,living
400,0,front-page
400,1,living
400,2,front-page
400,3,living
400,4,news
400,5,front-page
400,6,local
400,7,front-page
400,8,local
400,9,front-page
400,10,business
400,11,front-page
